reservation_id,date,service,table_num,party_size,server_id,res_type,hour
11918,2022-06-01,Lunch,14,4,E009,Walk-in,11
11919,2022-06-01,Lunch,1,2,E011,Reservation,14
11920,2022-06-01,Lunch,7,4,E006,Walk-in,14
11921,2022-06-01,Lunch,3,2,E001,Reservation,12
11922,2022-06-01,Dinner,3,2,E009,Reservation,20
11923,2022-06-01,Dinner,10,3,E005,Walk-in,19
11924,2022-06-01,Dinner,2,2,E001,Walk-in,20
11925,2022-06-01,Dinner,7,2,E005,Reservation,18
11926,2022-06-01,Dinner,10,5,E009,Walk-in,17
11927,2022-06-01,Dinner,9,4,E005,Reservation,20
11928,2022-06-01,Dinner,2,4,E005,Reservation,19
11929,2022-06-01,Dinner,14,3,E005,Reservation,17
11930,2022-06-01,Dinner,13,6,E009,Walk-in,21
11931,2022-06-01,Dinner,4,2,E009,Walk-in,18
11932,2022-06-01,Dinner,4,2,E009,Reservation,20
11933,2022-06-01,Dinner,8,4,E006,Walk-in,19
11934,2022-06-01,Dinner,11,2,E001,Reservation,20
11935,2022-06-01,Dinner,8,4,E007,Reservation,17
11936,2022-06-02,Lunch,3,4,E011,Walk-in,13
11937,2022-06-02,Lunch,2,4,E009,Reservation,12
11938,2022-06-02,Lunch,3,4,E009,Reservation,14
11939,2022-06-02,Lunch,14,4,E009,Walk-in,13
11940,2022-06-02,Lunch,15,2,E006,Walk-in,12
11941,2022-06-02,Lunch,14,4,E009,Walk-in,11
11942,2022-06-02,Lunch,10,2,E011,Reservation,11
11943,2022-06-02,Lunch,11,4,E006,Walk-in,13
11944,2022-06-02,Lunch,3,6,E005,Reservation,13
11945,2022-06-02,Dinner,1,1,E009,Reservation,21
11946,2022-06-02,Dinner,3,4,E009,Reservation,17
11947,2022-06-02,Dinner,3,2,E006,Reservation,20
11948,2022-06-02,Dinner,14,4,E005,Reservation,17
11949,2022-06-02,Dinner,2,1,E009,Walk-in,19
11950,2022-06-02,Dinner,14,6,E007,Walk-in,19
11951,2022-06-02,Dinner,2,2,E001,Reservation,19
11952,2022-06-02,Dinner,2,2,E007,Reservation,17
11953,2022-06-02,Dinner,13,3,E001,Walk-in,17
11954,2022-06-02,Dinner,6,4,E005,Walk-in,18
11955,2022-06-02,Dinner,13,2,E007,Reservation,19
11956,2022-06-02,Dinner,6,2,E011,Walk-in,19
11957,2022-06-02,Dinner,8,4,E005,Walk-in,17
11958,2022-06-03,Lunch,11,6,E009,Walk-in,11
11959,2022-06-03,Lunch,4,2,E001,Reservation,12
11960,2022-06-03,Lunch,3,2,E007,Walk-in,12
11961,2022-06-03,Lunch,10,2,E007,Walk-in,12
11962,2022-06-03,Lunch,9,3,E009,Walk-in,13
11963,2022-06-03,Lunch,6,2,E011,Reservation,13
11964,2022-06-03,Lunch,7,2,E006,Reservation,14
11965,2022-06-03,Lunch,16,3,E011,Reservation,11
11966,2022-06-03,Lunch,12,2,E006,Reservation,12
11967,2022-06-03,Lunch,4,6,E001,Walk-in,11
11968,2022-06-03,Lunch,7,2,E011,Reservation,14
11969,2022-06-03,Dinner,15,5,E005,Walk-in,21
11970,2022-06-03,Dinner,2,4,E011,Walk-in,20
11971,2022-06-03,Dinner,1,6,E011,Walk-in,18
11972,2022-06-03,Dinner,5,4,E006,Reservation,21
11973,2022-06-03,Dinner,3,5,E005,Walk-in,21
11974,2022-06-03,Dinner,16,2,E007,Walk-in,18
11975,2022-06-03,Dinner,14,2,E005,Reservation,19
11976,2022-06-03,Dinner,14,4,E007,Reservation,18
11977,2022-06-03,Dinner,6,2,E011,Reservation,18
11978,2022-06-03,Dinner,15,5,E011,Reservation,17
11979,2022-06-03,Dinner,13,2,E007,Walk-in,21
11980,2022-06-03,Dinner,15,6,E005,Walk-in,20
11981,2022-06-03,Dinner,2,2,E006,Reservation,18
11982,2022-06-03,Dinner,5,1,E005,Walk-in,19
11983,2022-06-03,Dinner,5,2,E009,Walk-in,17
11984,2022-06-03,Dinner,8,1,E005,Reservation,18
11985,2022-06-03,Dinner,11,2,E005,Reservation,18
11986,2022-06-03,Dinner,1,2,E011,Reservation,17
11987,2022-06-03,Dinner,10,2,E011,Reservation,18
11988,2022-06-03,Dinner,16,2,E006,Reservation,17
11989,2022-06-03,Dinner,10,1,E006,Walk-in,19
11990,2022-06-03,Dinner,4,4,E007,Walk-in,19
11991,2022-06-03,Dinner,1,3,E009,Reservation,21
11992,2022-06-03,Dinner,10,2,E005,Walk-in,21
11993,2022-06-04,Dinner,3,2,E009,Reservation,17
11994,2022-06-04,Dinner,8,2,E009,Walk-in,18
11995,2022-06-04,Dinner,13,4,E011,Reservation,18
11996,2022-06-04,Dinner,11,6,E011,Walk-in,20
11997,2022-06-04,Dinner,4,3,E006,Reservation,19
11998,2022-06-04,Dinner,16,6,E011,Walk-in,20
11999,2022-06-04,Dinner,15,3,E005,Walk-in,19
12000,2022-06-04,Dinner,16,2,E005,Reservation,21
12001,2022-06-04,Dinner,16,3,E009,Reservation,20
12002,2022-06-04,Dinner,6,4,E007,Reservation,20
12003,2022-06-04,Dinner,11,2,E006,Walk-in,21
12004,2022-06-04,Dinner,3,4,E009,Reservation,21
12005,2022-06-04,Dinner,6,1,E009,Reservation,20
12006,2022-06-04,Dinner,2,4,E006,Reservation,21
12007,2022-06-04,Dinner,10,5,E007,Reservation,18
12008,2022-06-04,Dinner,12,4,E006,Reservation,18
12009,2022-06-04,Dinner,7,2,E011,Reservation,18
12010,2022-06-04,Dinner,6,3,E006,Reservation,19
12011,2022-06-04,Dinner,8,2,E007,Walk-in,20
12012,2022-06-04,Dinner,8,4,E005,Walk-in,21
12013,2022-06-04,Dinner,16,2,E007,Reservation,19
12014,2022-06-05,Dinner,11,2,E011,Reservation,18
12015,2022-06-05,Dinner,6,4,E007,Walk-in,21
12016,2022-06-05,Dinner,7,2,E007,Walk-in,19
12017,2022-06-05,Dinner,10,6,E009,Reservation,20
12018,2022-06-05,Dinner,11,2,E001,Reservation,20
12019,2022-06-05,Dinner,14,2,E007,Reservation,17
12020,2022-06-05,Dinner,10,2,E006,Reservation,18
12021,2022-06-05,Dinner,6,2,E009,Walk-in,17
12022,2022-06-05,Dinner,10,2,E011,Reservation,21
12023,2022-06-05,Dinner,3,4,E006,Walk-in,21
12024,2022-06-05,Dinner,12,1,E007,Walk-in,19
12025,2022-06-05,Dinner,6,2,E009,Reservation,18
12026,2022-06-05,Dinner,9,2,E011,Walk-in,17
12027,2022-06-05,Dinner,14,4,E006,Reservation,18
12028,2022-06-05,Dinner,4,2,E011,Reservation,20
12029,2022-06-05,Dinner,6,3,E009,Reservation,21
12030,2022-06-05,Dinner,16,2,E007,Reservation,19
12031,2022-06-05,Dinner,6,3,E011,Reservation,18
12032,2022-06-05,Dinner,10,3,E009,Walk-in,18
12033,2022-06-05,Dinner,4,6,E011,Reservation,21
12034,2022-06-05,Dinner,3,2,E009,Reservation,17
12035,2022-06-05,Dinner,4,3,E011,Walk-in,21
12036,2022-06-05,Dinner,9,2,E006,Reservation,18
12037,2022-06-05,Dinner,14,4,E007,Reservation,21
12038,2022-06-05,Dinner,16,2,E007,Walk-in,21
12039,2022-06-07,Lunch,4,2,E005,Reservation,14
12040,2022-06-07,Lunch,7,2,E006,Walk-in,11
12041,2022-06-07,Lunch,7,2,E007,Reservation,13
12042,2022-06-07,Lunch,16,3,E007,Reservation,11
12043,2022-06-07,Lunch,16,4,E011,Reservation,11
12044,2022-06-07,Lunch,2,4,E009,Walk-in,13
12045,2022-06-07,Lunch,16,2,E006,Reservation,11
12046,2022-06-07,Lunch,11,4,E005,Walk-in,11
12047,2022-06-07,Lunch,8,4,E005,Reservation,12
12048,2022-06-07,Lunch,11,3,E009,Walk-in,13
12049,2022-06-07,Dinner,7,3,E011,Walk-in,18
12050,2022-06-07,Dinner,4,4,E006,Walk-in,20
12051,2022-06-07,Dinner,2,2,E001,Walk-in,17
12052,2022-06-07,Dinner,3,3,E007,Reservation,19
12053,2022-06-07,Dinner,16,4,E007,Reservation,19
12054,2022-06-07,Dinner,11,5,E006,Reservation,18
12055,2022-06-07,Dinner,7,2,E006,Reservation,18
12056,2022-06-07,Dinner,7,2,E005,Walk-in,19
12057,2022-06-07,Dinner,16,4,E011,Reservation,17
12058,2022-06-07,Dinner,4,5,E007,Walk-in,21
12059,2022-06-07,Dinner,7,2,E006,Reservation,21
12060,2022-06-07,Dinner,1,2,E009,Reservation,20
12061,2022-06-07,Dinner,1,4,E009,Reservation,20
12062,2022-06-07,Dinner,9,1,E006,Reservation,21
12063,2022-06-08,Lunch,3,3,E005,Reservation,13
12064,2022-06-08,Lunch,9,2,E007,Walk-in,11
12065,2022-06-08,Lunch,9,3,E011,Walk-in,12
12066,2022-06-08,Lunch,9,2,E006,Walk-in,11
12067,2022-06-08,Lunch,6,2,E011,Walk-in,14
12068,2022-06-08,Lunch,8,2,E006,Reservation,13
12069,2022-06-08,Lunch,4,4,E006,Walk-in,14
12070,2022-06-08,Lunch,1,3,E005,Reservation,11
12071,2022-06-08,Lunch,5,3,E007,Reservation,12
12072,2022-06-08,Lunch,2,2,E001,Reservation,13
12073,2022-06-08,Lunch,16,2,E005,Reservation,13
12074,2022-06-08,Lunch,5,2,E009,Reservation,12
12075,2022-06-08,Dinner,13,2,E006,Reservation,18
12076,2022-06-08,Dinner,2,5,E005,Reservation,20
12077,2022-06-08,Dinner,6,3,E007,Reservation,18
12078,2022-06-08,Dinner,6,2,E006,Walk-in,20
12079,2022-06-08,Dinner,11,3,E009,Walk-in,20
12080,2022-06-08,Dinner,8,4,E009,Reservation,17
12081,2022-06-08,Dinner,12,5,E007,Reservation,21
12082,2022-06-08,Dinner,9,2,E009,Reservation,17
12083,2022-06-08,Dinner,6,3,E009,Reservation,17
12084,2022-06-08,Dinner,1,4,E001,Walk-in,21
12085,2022-06-08,Dinner,8,2,E007,Reservation,20
12086,2022-06-08,Dinner,2,1,E009,Reservation,21
12087,2022-06-08,Dinner,14,2,E006,Reservation,20
12088,2022-06-08,Dinner,12,4,E007,Reservation,20
12089,2022-06-08,Dinner,11,1,E001,Walk-in,20
12090,2022-06-08,Dinner,16,3,E007,Reservation,19
12091,2022-06-08,Dinner,9,3,E007,Reservation,19
12092,2022-06-09,Lunch,4,2,E011,Walk-in,11
12093,2022-06-09,Lunch,6,2,E006,Walk-in,12
12094,2022-06-09,Lunch,6,2,E005,Walk-in,13
12095,2022-06-09,Lunch,4,6,E005,Walk-in,14
12096,2022-06-09,Lunch,13,6,E005,Reservation,11
12097,2022-06-09,Lunch,10,2,E009,Walk-in,14
12098,2022-06-09,Lunch,5,4,E009,Walk-in,11
12099,2022-06-09,Lunch,13,6,E006,Reservation,12
12100,2022-06-09,Lunch,1,3,E011,Reservation,11
12101,2022-06-09,Lunch,13,3,E011,Walk-in,14
12102,2022-06-09,Dinner,9,4,E009,Reservation,18
12103,2022-06-09,Dinner,3,2,E009,Reservation,18
12104,2022-06-09,Dinner,9,2,E007,Reservation,20
12105,2022-06-09,Dinner,3,4,E011,Walk-in,17
12106,2022-06-09,Dinner,13,5,E006,Reservation,20
12107,2022-06-09,Dinner,9,4,E009,Walk-in,21
12108,2022-06-09,Dinner,16,2,E007,Reservation,18
12109,2022-06-09,Dinner,16,2,E007,Reservation,19
12110,2022-06-09,Dinner,12,2,E005,Reservation,21
12111,2022-06-09,Dinner,9,3,E005,Walk-in,17
12112,2022-06-09,Dinner,16,3,E007,Walk-in,21
12113,2022-06-09,Dinner,15,6,E005,Reservation,20
12114,2022-06-09,Dinner,14,3,E006,Reservation,19
12115,2022-06-09,Dinner,11,3,E005,Reservation,20
12116,2022-06-10,Lunch,6,2,E005,Reservation,12
12117,2022-06-10,Lunch,14,2,E009,Reservation,14
12118,2022-06-10,Lunch,15,3,E005,Walk-in,13
12119,2022-06-10,Lunch,8,3,E009,Walk-in,11
12120,2022-06-10,Lunch,5,4,E005,Walk-in,12
12121,2022-06-10,Lunch,13,4,E011,Walk-in,12
12122,2022-06-10,Lunch,8,2,E006,Walk-in,13
12123,2022-06-10,Lunch,9,2,E011,Reservation,13
12124,2022-06-10,Lunch,4,2,E006,Reservation,12
12125,2022-06-10,Lunch,3,3,E001,Walk-in,13
12126,2022-06-10,Dinner,1,4,E005,Reservation,20
12127,2022-06-10,Dinner,16,4,E007,Walk-in,17
12128,2022-06-10,Dinner,6,5,E005,Reservation,19
12129,2022-06-10,Dinner,7,5,E009,Walk-in,21
12130,2022-06-10,Dinner,1,2,E009,Walk-in,21
12131,2022-06-10,Dinner,3,2,E005,Walk-in,17
12132,2022-06-10,Dinner,6,2,E006,Reservation,20
12133,2022-06-10,Dinner,5,6,E005,Reservation,19
12134,2022-06-10,Dinner,4,3,E009,Reservation,21
12135,2022-06-10,Dinner,3,4,E005,Walk-in,20
12136,2022-06-10,Dinner,13,4,E001,Walk-in,20
12137,2022-06-10,Dinner,12,2,E007,Reservation,20
12138,2022-06-10,Dinner,2,2,E005,Reservation,19
12139,2022-06-10,Dinner,12,2,E011,Reservation,17
12140,2022-06-10,Dinner,13,3,E011,Reservation,20
12141,2022-06-10,Dinner,1,4,E001,Reservation,19
12142,2022-06-10,Dinner,10,1,E011,Reservation,18
12143,2022-06-10,Dinner,4,2,E007,Walk-in,19
12144,2022-06-10,Dinner,14,3,E011,Walk-in,20
12145,2022-06-10,Dinner,9,6,E009,Walk-in,19
12146,2022-06-10,Dinner,7,2,E011,Reservation,20
12147,2022-06-10,Dinner,10,3,E005,Walk-in,17
12148,2022-06-10,Dinner,11,4,E011,Walk-in,20
12149,2022-06-11,Dinner,9,4,E005,Walk-in,19
12150,2022-06-11,Dinner,7,2,E006,Walk-in,19
12151,2022-06-11,Dinner,13,2,E009,Reservation,21
12152,2022-06-11,Dinner,4,5,E007,Reservation,19
12153,2022-06-11,Dinner,3,2,E007,Reservation,18
12154,2022-06-11,Dinner,10,2,E011,Walk-in,21
12155,2022-06-11,Dinner,1,2,E011,Reservation,18
12156,2022-06-11,Dinner,11,1,E009,Reservation,19
12157,2022-06-11,Dinner,14,6,E006,Walk-in,17
12158,2022-06-11,Dinner,4,4,E007,Walk-in,18
12159,2022-06-11,Dinner,16,4,E009,Walk-in,17
12160,2022-06-11,Dinner,13,5,E009,Reservation,20
12161,2022-06-11,Dinner,12,2,E007,Reservation,21
12162,2022-06-11,Dinner,8,2,E007,Reservation,17
12163,2022-06-11,Dinner,3,4,E011,Walk-in,19
12164,2022-06-11,Dinner,1,2,E007,Reservation,19
12165,2022-06-11,Dinner,10,3,E011,Walk-in,20
12166,2022-06-11,Dinner,1,3,E007,Walk-in,20
12167,2022-06-11,Dinner,11,2,E006,Reservation,19
12168,2022-06-11,Dinner,11,4,E007,Reservation,21
12169,2022-06-11,Dinner,1,1,E005,Reservation,19
12170,2022-06-11,Dinner,13,4,E011,Walk-in,19
12171,2022-06-11,Dinner,14,4,E011,Reservation,18
12172,2022-06-11,Dinner,4,2,E009,Walk-in,21
12173,2022-06-11,Dinner,5,3,E007,Walk-in,21
12174,2022-06-12,Dinner,8,4,E006,Reservation,18
12175,2022-06-12,Dinner,12,1,E009,Reservation,17
12176,2022-06-12,Dinner,9,1,E009,Reservation,17
12177,2022-06-12,Dinner,6,5,E005,Reservation,19
12178,2022-06-12,Dinner,7,2,E006,Reservation,20
12179,2022-06-12,Dinner,1,1,E007,Reservation,19
12180,2022-06-12,Dinner,12,6,E007,Reservation,17
12181,2022-06-12,Dinner,2,2,E007,Reservation,18
12182,2022-06-12,Dinner,6,4,E005,Walk-in,21
12183,2022-06-12,Dinner,16,3,E005,Walk-in,19
12184,2022-06-12,Dinner,4,2,E011,Walk-in,17
12185,2022-06-12,Dinner,7,3,E011,Walk-in,19
12186,2022-06-12,Dinner,7,4,E005,Reservation,19
12187,2022-06-12,Dinner,12,2,E011,Walk-in,18
12188,2022-06-12,Dinner,11,2,E009,Walk-in,19
12189,2022-06-12,Dinner,8,2,E007,Walk-in,21
12190,2022-06-12,Dinner,5,2,E005,Reservation,20
12191,2022-06-12,Dinner,8,2,E009,Reservation,18
12192,2022-06-12,Dinner,1,2,E011,Reservation,20
12193,2022-06-12,Dinner,15,6,E011,Reservation,20
12194,2022-06-12,Dinner,4,2,E007,Walk-in,18
12195,2022-06-14,Lunch,8,6,E007,Walk-in,12
12196,2022-06-14,Lunch,8,2,E007,Walk-in,12
12197,2022-06-14,Lunch,5,2,E009,Walk-in,14
12198,2022-06-14,Lunch,14,3,E007,Reservation,13
12199,2022-06-14,Lunch,11,5,E009,Reservation,13
12200,2022-06-14,Lunch,8,3,E007,Reservation,14
12201,2022-06-14,Lunch,4,3,E007,Reservation,11
12202,2022-06-14,Lunch,9,4,E007,Reservation,12
12203,2022-06-14,Lunch,14,4,E009,Walk-in,12
12204,2022-06-14,Lunch,3,4,E007,Reservation,14
12205,2022-06-14,Lunch,3,2,E007,Walk-in,13
12206,2022-06-14,Dinner,6,3,E009,Reservation,17
12207,2022-06-14,Dinner,13,3,E011,Reservation,19
12208,2022-06-14,Dinner,15,4,E009,Reservation,17
12209,2022-06-14,Dinner,2,5,E005,Reservation,20
12210,2022-06-14,Dinner,13,2,E009,Reservation,20
12211,2022-06-14,Dinner,2,2,E006,Reservation,21
12212,2022-06-14,Dinner,15,1,E009,Reservation,18
12213,2022-06-14,Dinner,9,3,E001,Walk-in,20
12214,2022-06-14,Dinner,5,4,E007,Walk-in,18
12215,2022-06-14,Dinner,8,3,E011,Walk-in,18
12216,2022-06-14,Dinner,4,1,E007,Reservation,21
12217,2022-06-14,Dinner,10,4,E009,Walk-in,21
12218,2022-06-14,Dinner,12,4,E005,Walk-in,21
12219,2022-06-14,Dinner,6,5,E007,Walk-in,18
12220,2022-06-14,Dinner,13,3,E007,Walk-in,19
12221,2022-06-15,Lunch,12,2,E009,Reservation,12
12222,2022-06-15,Lunch,12,3,E011,Walk-in,13
12223,2022-06-15,Lunch,8,2,E001,Walk-in,14
12224,2022-06-15,Lunch,8,4,E007,Reservation,11
12225,2022-06-15,Lunch,10,2,E005,Walk-in,12
12226,2022-06-15,Lunch,4,2,E006,Reservation,11
12227,2022-06-15,Lunch,13,5,E006,Reservation,12
12228,2022-06-15,Lunch,15,3,E007,Walk-in,12
12229,2022-06-15,Lunch,7,4,E011,Walk-in,12
12230,2022-06-15,Lunch,16,4,E006,Reservation,12
12231,2022-06-15,Lunch,6,4,E005,Walk-in,13
12232,2022-06-15,Lunch,12,3,E005,Reservation,13
12233,2022-06-15,Dinner,13,3,E007,Walk-in,21
12234,2022-06-15,Dinner,1,2,E006,Reservation,17
12235,2022-06-15,Dinner,15,6,E001,Reservation,18
12236,2022-06-15,Dinner,16,5,E007,Reservation,20
12237,2022-06-15,Dinner,5,5,E007,Reservation,18
12238,2022-06-15,Dinner,4,4,E005,Reservation,20
12239,2022-06-15,Dinner,3,4,E006,Walk-in,18
12240,2022-06-15,Dinner,13,4,E007,Reservation,19
12241,2022-06-15,Dinner,4,4,E006,Walk-in,18
12242,2022-06-15,Dinner,4,4,E009,Reservation,19
12243,2022-06-15,Dinner,9,2,E009,Reservation,19
12244,2022-06-15,Dinner,2,4,E001,Reservation,21
12245,2022-06-15,Dinner,7,2,E001,Reservation,17
12246,2022-06-15,Dinner,4,2,E007,Walk-in,18
12247,2022-06-15,Dinner,3,4,E001,Reservation,20
12248,2022-06-15,Dinner,14,1,E009,Walk-in,18
12249,2022-06-15,Dinner,6,2,E001,Walk-in,17
12250,2022-06-16,Lunch,15,2,E006,Reservation,14
12251,2022-06-16,Lunch,11,6,E011,Walk-in,14
12252,2022-06-16,Lunch,2,2,E006,Walk-in,12
12253,2022-06-16,Lunch,2,5,E009,Reservation,12
12254,2022-06-16,Lunch,16,4,E007,Walk-in,12
12255,2022-06-16,Lunch,11,2,E011,Reservation,12
12256,2022-06-16,Lunch,8,3,E011,Walk-in,11
12257,2022-06-16,Lunch,12,1,E007,Reservation,11
12258,2022-06-16,Lunch,1,3,E011,Reservation,11
12259,2022-06-16,Dinner,7,2,E005,Reservation,21
12260,2022-06-16,Dinner,5,4,E001,Walk-in,18
12261,2022-06-16,Dinner,3,2,E006,Reservation,21
12262,2022-06-16,Dinner,4,2,E011,Walk-in,20
12263,2022-06-16,Dinner,6,3,E005,Reservation,20
12264,2022-06-16,Dinner,7,3,E009,Reservation,18
12265,2022-06-16,Dinner,6,2,E006,Reservation,21
12266,2022-06-16,Dinner,2,2,E011,Reservation,21
12267,2022-06-16,Dinner,6,2,E007,Reservation,21
12268,2022-06-16,Dinner,2,4,E009,Reservation,20
12269,2022-06-16,Dinner,3,4,E007,Walk-in,17
12270,2022-06-16,Dinner,9,4,E007,Reservation,20
12271,2022-06-16,Dinner,8,3,E006,Walk-in,18
12272,2022-06-17,Lunch,2,2,E005,Walk-in,11
12273,2022-06-17,Lunch,12,4,E007,Walk-in,12
12274,2022-06-17,Lunch,14,2,E007,Reservation,14
12275,2022-06-17,Lunch,12,3,E009,Reservation,11
12276,2022-06-17,Lunch,2,2,E001,Reservation,11
12277,2022-06-17,Lunch,10,2,E011,Walk-in,11
12278,2022-06-17,Lunch,13,2,E005,Reservation,14
12279,2022-06-17,Lunch,14,5,E011,Reservation,12
12280,2022-06-17,Lunch,6,6,E007,Reservation,11
12281,2022-06-17,Lunch,4,2,E001,Reservation,11
12282,2022-06-17,Lunch,9,2,E007,Reservation,14
12283,2022-06-17,Dinner,16,3,E007,Reservation,20
12284,2022-06-17,Dinner,14,2,E011,Reservation,17
12285,2022-06-17,Dinner,10,2,E009,Walk-in,17
12286,2022-06-17,Dinner,5,6,E009,Reservation,21
12287,2022-06-17,Dinner,3,4,E001,Walk-in,19
12288,2022-06-17,Dinner,13,2,E007,Reservation,18
12289,2022-06-17,Dinner,7,1,E006,Reservation,18
12290,2022-06-17,Dinner,6,4,E011,Reservation,20
12291,2022-06-17,Dinner,5,3,E005,Reservation,21
12292,2022-06-17,Dinner,12,4,E009,Walk-in,19
12293,2022-06-17,Dinner,14,2,E009,Reservation,21
12294,2022-06-17,Dinner,8,2,E009,Reservation,21
12295,2022-06-17,Dinner,7,6,E009,Reservation,18
12296,2022-06-17,Dinner,9,1,E007,Walk-in,19
12297,2022-06-17,Dinner,4,2,E011,Walk-in,17
12298,2022-06-17,Dinner,2,2,E011,Reservation,20
12299,2022-06-17,Dinner,1,5,E009,Reservation,21
12300,2022-06-17,Dinner,12,4,E005,Reservation,18
12301,2022-06-17,Dinner,5,3,E011,Walk-in,21
12302,2022-06-17,Dinner,3,6,E005,Reservation,17
12303,2022-06-17,Dinner,8,4,E006,Reservation,20
12304,2022-06-17,Dinner,15,2,E009,Reservation,19
12305,2022-06-17,Dinner,5,6,E005,Reservation,17
12306,2022-06-17,Dinner,5,3,E009,Walk-in,19
12307,2022-06-18,Dinner,7,2,E011,Reservation,18
12308,2022-06-18,Dinner,16,1,E007,Reservation,21
12309,2022-06-18,Dinner,3,4,E009,Walk-in,19
12310,2022-06-18,Dinner,1,3,E011,Walk-in,19
12311,2022-06-18,Dinner,7,4,E001,Reservation,20
12312,2022-06-18,Dinner,9,5,E011,Reservation,21
12313,2022-06-18,Dinner,2,6,E011,Reservation,21
12314,2022-06-18,Dinner,5,2,E006,Reservation,18
12315,2022-06-18,Dinner,5,4,E007,Reservation,20
12316,2022-06-18,Dinner,6,2,E006,Walk-in,19
12317,2022-06-18,Dinner,9,2,E007,Walk-in,21
12318,2022-06-18,Dinner,12,5,E007,Reservation,19
12319,2022-06-18,Dinner,13,3,E007,Reservation,18
12320,2022-06-18,Dinner,5,2,E007,Walk-in,18
12321,2022-06-18,Dinner,1,4,E006,Walk-in,20
12322,2022-06-18,Dinner,14,2,E009,Reservation,17
12323,2022-06-18,Dinner,7,2,E009,Reservation,18
12324,2022-06-18,Dinner,5,1,E007,Reservation,17
12325,2022-06-18,Dinner,8,2,E009,Reservation,21
12326,2022-06-18,Dinner,8,2,E009,Walk-in,17
12327,2022-06-18,Dinner,8,2,E007,Reservation,17
12328,2022-06-18,Dinner,16,2,E011,Walk-in,17
12329,2022-06-18,Dinner,6,6,E009,Walk-in,21
12330,2022-06-18,Dinner,15,3,E009,Walk-in,20
12331,2022-06-19,Dinner,12,2,E007,Reservation,21
12332,2022-06-19,Dinner,9,4,E006,Walk-in,19
12333,2022-06-19,Dinner,15,2,E006,Reservation,20
12334,2022-06-19,Dinner,4,4,E011,Reservation,21
12335,2022-06-19,Dinner,10,5,E011,Reservation,21
12336,2022-06-19,Dinner,10,3,E011,Walk-in,19
12337,2022-06-19,Dinner,6,2,E005,Reservation,20
12338,2022-06-19,Dinner,8,3,E001,Reservation,18
12339,2022-06-19,Dinner,16,3,E009,Reservation,21
12340,2022-06-19,Dinner,1,4,E005,Reservation,20
12341,2022-06-19,Dinner,10,6,E011,Reservation,21
12342,2022-06-19,Dinner,5,4,E007,Reservation,20
12343,2022-06-19,Dinner,14,4,E007,Walk-in,18
12344,2022-06-19,Dinner,5,2,E011,Walk-in,21
12345,2022-06-19,Dinner,5,2,E007,Reservation,19
12346,2022-06-19,Dinner,3,1,E009,Reservation,20
12347,2022-06-19,Dinner,10,2,E009,Reservation,21
12348,2022-06-19,Dinner,2,2,E011,Reservation,21
12349,2022-06-19,Dinner,2,3,E011,Reservation,18
12350,2022-06-19,Dinner,10,1,E006,Reservation,21
12351,2022-06-19,Dinner,15,4,E007,Walk-in,19
12352,2022-06-19,Dinner,4,3,E006,Reservation,21
12353,2022-06-19,Dinner,13,2,E006,Reservation,17
12354,2022-06-19,Dinner,9,3,E005,Reservation,18
12355,2022-06-19,Dinner,2,3,E006,Reservation,18
12356,2022-06-21,Lunch,5,2,E007,Walk-in,14
12357,2022-06-21,Lunch,1,2,E006,Reservation,11
12358,2022-06-21,Lunch,4,4,E005,Reservation,14
12359,2022-06-21,Lunch,14,6,E007,Reservation,11
12360,2022-06-21,Lunch,9,4,E006,Walk-in,11
12361,2022-06-21,Lunch,9,2,E009,Walk-in,11
12362,2022-06-21,Lunch,16,2,E005,Reservation,14
12363,2022-06-21,Lunch,9,5,E001,Reservation,13
12364,2022-06-21,Lunch,15,3,E011,Reservation,13
12365,2022-06-21,Dinner,16,4,E009,Walk-in,20
12366,2022-06-21,Dinner,12,2,E006,Reservation,19
12367,2022-06-21,Dinner,8,2,E005,Reservation,17
12368,2022-06-21,Dinner,4,2,E011,Reservation,17
12369,2022-06-21,Dinner,3,6,E005,Reservation,19
12370,2022-06-21,Dinner,3,2,E005,Walk-in,17
12371,2022-06-21,Dinner,6,2,E007,Walk-in,18
12372,2022-06-21,Dinner,4,6,E005,Walk-in,18
12373,2022-06-21,Dinner,6,4,E001,Reservation,19
12374,2022-06-21,Dinner,8,4,E007,Walk-in,18
12375,2022-06-21,Dinner,5,2,E006,Walk-in,20
12376,2022-06-21,Dinner,5,2,E011,Reservation,18
12377,2022-06-21,Dinner,7,4,E011,Reservation,19
12378,2022-06-22,Lunch,1,3,E011,Reservation,13
12379,2022-06-22,Lunch,4,6,E007,Reservation,14
12380,2022-06-22,Lunch,10,3,E009,Walk-in,11
12381,2022-06-22,Lunch,3,1,E005,Reservation,11
12382,2022-06-22,Lunch,14,3,E007,Reservation,11
12383,2022-06-22,Lunch,6,4,E007,Reservation,12
12384,2022-06-22,Lunch,15,3,E007,Walk-in,13
12385,2022-06-22,Lunch,6,5,E005,Reservation,12
12386,2022-06-22,Lunch,16,4,E007,Walk-in,11
12387,2022-06-22,Dinner,13,1,E007,Walk-in,18
12388,2022-06-22,Dinner,16,4,E006,Walk-in,21
12389,2022-06-22,Dinner,3,2,E005,Reservation,20
12390,2022-06-22,Dinner,10,2,E005,Walk-in,17
12391,2022-06-22,Dinner,14,6,E009,Reservation,20
12392,2022-06-22,Dinner,11,2,E011,Walk-in,17
