purchase_id,date,ingredient_category,supplier,qty,unit,unit_cost,total_cost
4153,2023-08-01,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,101.99
4154,2023-08-01,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,594.72
4155,2023-08-01,beer_spirits,Republic National Dist.,2,case,149.8,301.11
4156,2023-08-01,bread_pastry,Fresca Bakehouse LI,65,unit,2.35,156.12
4157,2023-08-01,paper_supplies,Restaurant Depot,1,case,58.85,57.6
4158,2023-08-04,fresh_produce,Island Fresh Farms,3,case,72.76,222.51
4159,2023-08-04,meat_poultry,Tri-State Meats Co.,45,lb,9.1,415.96
4160,2023-08-04,seafood,North Fork Seafood,21,lb,14.98,329.39
4161,2023-08-04,bread_pastry,Fresca Bakehouse LI,60,unit,2.35,141.92
4162,2023-08-08,fresh_produce,Island Fresh Farms,3,case,72.76,207.29
4163,2023-08-08,meat_poultry,Tri-State Meats Co.,43,lb,9.1,395.18
4164,2023-08-08,seafood,North Fork Seafood,23,lb,14.98,341.75
4165,2023-08-08,pasta_dry,DeCecco Imports,1,case,44.94,44.51
4166,2023-08-08,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,213.66
4167,2023-08-08,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,96.84
4168,2023-08-08,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,588.54
4169,2023-08-08,beer_spirits,Republic National Dist.,2,case,149.8,291.64
4170,2023-08-08,bread_pastry,Fresca Bakehouse LI,74,unit,2.35,171.74
4171,2023-08-08,paper_supplies,Restaurant Depot,1,case,58.85,58.98
4172,2023-08-11,fresh_produce,Island Fresh Farms,2,case,72.76,141.08
4173,2023-08-11,meat_poultry,Tri-State Meats Co.,47,lb,9.1,442.03
4174,2023-08-11,seafood,North Fork Seafood,27,lb,14.98,406.15
4175,2023-08-11,bread_pastry,Fresca Bakehouse LI,71,unit,2.35,152.61
4176,2023-08-15,fresh_produce,Island Fresh Farms,3,case,72.76,206.21
4177,2023-08-15,meat_poultry,Tri-State Meats Co.,46,lb,9.1,426.65
4178,2023-08-15,seafood,North Fork Seafood,23,lb,14.98,355.55
4179,2023-08-15,pasta_dry,DeCecco Imports,2,case,44.94,84.44
4180,2023-08-15,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,202.91
4181,2023-08-15,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,93.53
4182,2023-08-15,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,612.41
4183,2023-08-15,beer_spirits,Republic National Dist.,2,case,149.8,291.82
4184,2023-08-15,bread_pastry,Fresca Bakehouse LI,64,unit,2.35,151.89
4185,2023-08-15,paper_supplies,Restaurant Depot,1,case,58.85,59.24
4186,2023-08-18,fresh_produce,Island Fresh Farms,3,case,72.76,216.78
4187,2023-08-18,meat_poultry,Tri-State Meats Co.,39,lb,9.1,351.11
4188,2023-08-18,seafood,North Fork Seafood,18,lb,14.98,272.6
4189,2023-08-18,bread_pastry,Fresca Bakehouse LI,73,unit,2.35,185.64
4190,2023-08-22,fresh_produce,Island Fresh Farms,3,case,72.76,225.76
4191,2023-08-22,meat_poultry,Tri-State Meats Co.,42,lb,9.1,386.81
4192,2023-08-22,seafood,North Fork Seafood,23,lb,14.98,366.76
4193,2023-08-22,pasta_dry,DeCecco Imports,1,case,44.94,42.32
4194,2023-08-22,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,209.17
4195,2023-08-22,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,98.11
4196,2023-08-22,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,606.18
4197,2023-08-22,beer_spirits,Republic National Dist.,2,case,149.8,318.0
4198,2023-08-22,bread_pastry,Fresca Bakehouse LI,67,unit,2.35,159.75
4199,2023-08-22,paper_supplies,Restaurant Depot,1,case,58.85,62.13
4200,2023-08-25,fresh_produce,Island Fresh Farms,3,case,72.76,224.4
4201,2023-08-25,meat_poultry,Tri-State Meats Co.,42,lb,9.1,356.59
4202,2023-08-25,seafood,North Fork Seafood,25,lb,14.98,368.96
4203,2023-08-25,bread_pastry,Fresca Bakehouse LI,63,unit,2.35,148.0
4204,2023-08-29,fresh_produce,Island Fresh Farms,3,case,72.76,217.67
4205,2023-08-29,meat_poultry,Tri-State Meats Co.,49,lb,9.1,449.36
4206,2023-08-29,seafood,North Fork Seafood,22,lb,14.98,323.35
4207,2023-08-29,pasta_dry,DeCecco Imports,2,case,44.94,92.54
4208,2023-08-29,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,205.72
4209,2023-08-29,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,94.94
4210,2023-08-29,wine_inventory,Sherry-Lehmann Wine,2,case,192.6,388.96
4211,2023-08-29,beer_spirits,Republic National Dist.,2,case,149.8,315.88
4212,2023-08-29,bread_pastry,Fresca Bakehouse LI,64,unit,2.35,152.32
4213,2023-08-29,paper_supplies,Restaurant Depot,1,case,58.85,59.65
4214,2023-09-01,fresh_produce,Island Fresh Farms,3,case,72.76,222.98
4215,2023-09-01,meat_poultry,Tri-State Meats Co.,48,lb,9.1,443.14
4216,2023-09-01,seafood,North Fork Seafood,24,lb,14.98,355.84
4217,2023-09-01,bread_pastry,Fresca Bakehouse LI,59,unit,2.35,143.76
4218,2023-09-05,fresh_produce,Island Fresh Farms,3,case,72.76,219.25
4219,2023-09-05,meat_poultry,Tri-State Meats Co.,43,lb,9.1,390.34
4220,2023-09-05,seafood,North Fork Seafood,23,lb,14.98,331.11
4221,2023-09-05,pasta_dry,DeCecco Imports,2,case,44.94,94.05
4222,2023-09-05,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,191.98
4223,2023-09-05,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,94.38
4224,2023-09-05,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,556.25
4225,2023-09-05,beer_spirits,Republic National Dist.,2,case,149.8,311.22
4226,2023-09-05,bread_pastry,Fresca Bakehouse LI,71,unit,2.35,165.11
4227,2023-09-05,paper_supplies,Restaurant Depot,1,case,58.85,62.13
4228,2023-09-08,fresh_produce,Island Fresh Farms,3,case,72.76,220.93
4229,2023-09-08,meat_poultry,Tri-State Meats Co.,46,lb,9.1,407.04
4230,2023-09-08,seafood,North Fork Seafood,20,lb,14.98,302.99
4231,2023-09-08,bread_pastry,Fresca Bakehouse LI,79,unit,2.35,174.06
4232,2023-09-12,fresh_produce,Island Fresh Farms,4,case,72.76,305.83
4233,2023-09-12,meat_poultry,Tri-State Meats Co.,41,lb,9.1,353.06
4234,2023-09-12,seafood,North Fork Seafood,21,lb,14.98,300.16
4235,2023-09-12,pasta_dry,DeCecco Imports,2,case,44.94,87.44
4236,2023-09-12,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,201.22
4237,2023-09-12,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,97.78
4238,2023-09-12,wine_inventory,Sherry-Lehmann Wine,2,case,192.6,382.31
4239,2023-09-12,beer_spirits,Republic National Dist.,1,case,149.8,159.65
4240,2023-09-12,bread_pastry,Fresca Bakehouse LI,66,unit,2.35,158.27
4241,2023-09-12,paper_supplies,Restaurant Depot,1,case,58.85,62.1
4242,2023-09-15,fresh_produce,Island Fresh Farms,3,case,72.76,219.69
4243,2023-09-15,meat_poultry,Tri-State Meats Co.,50,lb,9.1,451.93
4244,2023-09-15,seafood,North Fork Seafood,21,lb,14.98,327.91
4245,2023-09-15,bread_pastry,Fresca Bakehouse LI,64,unit,2.35,150.49
4246,2023-09-19,fresh_produce,Island Fresh Farms,3,case,72.76,213.12
4247,2023-09-19,meat_poultry,Tri-State Meats Co.,48,lb,9.1,442.63
4248,2023-09-19,seafood,North Fork Seafood,23,lb,14.98,350.86
4249,2023-09-19,pasta_dry,DeCecco Imports,1,case,44.94,45.72
4250,2023-09-19,dairy_cheese,Murray's Cheese (wholesale),1,case,101.65,103.44
4251,2023-09-19,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,88.41
4252,2023-09-19,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,577.33
4253,2023-09-19,beer_spirits,Republic National Dist.,2,case,149.8,321.5
4254,2023-09-19,bread_pastry,Fresca Bakehouse LI,65,unit,2.35,151.49
4255,2023-09-19,paper_supplies,Restaurant Depot,1,case,58.85,55.94
4256,2023-09-22,fresh_produce,Island Fresh Farms,3,case,72.76,225.4
4257,2023-09-22,meat_poultry,Tri-State Meats Co.,50,lb,9.1,453.91
4258,2023-09-22,seafood,North Fork Seafood,18,lb,14.98,258.03
4259,2023-09-22,bread_pastry,Fresca Bakehouse LI,69,unit,2.35,165.88
4260,2023-09-26,fresh_produce,Island Fresh Farms,4,case,72.76,297.94
4261,2023-09-26,meat_poultry,Tri-State Meats Co.,53,lb,9.1,492.71
4262,2023-09-26,seafood,North Fork Seafood,28,lb,14.98,426.98
4263,2023-09-26,pasta_dry,DeCecco Imports,2,case,44.94,84.23
4264,2023-09-26,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,201.78
4265,2023-09-26,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,90.89
4266,2023-09-26,wine_inventory,Sherry-Lehmann Wine,4,case,192.6,707.47
4267,2023-09-26,beer_spirits,Republic National Dist.,2,case,149.8,287.82
4268,2023-09-26,bread_pastry,Fresca Bakehouse LI,86,unit,2.35,201.58
4269,2023-09-26,paper_supplies,Restaurant Depot,1,case,58.85,57.58
4270,2023-09-29,fresh_produce,Island Fresh Farms,3,case,72.76,228.71
4271,2023-09-29,meat_poultry,Tri-State Meats Co.,46,lb,9.1,439.93
4272,2023-09-29,seafood,North Fork Seafood,22,lb,14.98,312.36
4273,2023-09-29,bread_pastry,Fresca Bakehouse LI,68,unit,2.35,164.55
4274,2023-10-03,fresh_produce,Island Fresh Farms,2,case,72.76,140.17
4275,2023-10-03,meat_poultry,Tri-State Meats Co.,51,lb,9.1,465.18
4276,2023-10-03,seafood,North Fork Seafood,20,lb,14.98,307.32
4277,2023-10-03,pasta_dry,DeCecco Imports,2,case,44.94,87.36
4278,2023-10-03,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,211.34
4279,2023-10-03,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,96.99
4280,2023-10-03,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,574.29
4281,2023-10-03,beer_spirits,Republic National Dist.,2,case,149.8,297.34
4282,2023-10-03,bread_pastry,Fresca Bakehouse LI,69,unit,2.35,157.29
4283,2023-10-03,paper_supplies,Restaurant Depot,1,case,58.85,58.65
4284,2023-10-06,fresh_produce,Island Fresh Farms,3,case,72.76,213.07
4285,2023-10-06,meat_poultry,Tri-State Meats Co.,48,lb,9.1,452.4
4286,2023-10-06,seafood,North Fork Seafood,14,lb,14.98,198.65
4287,2023-10-06,bread_pastry,Fresca Bakehouse LI,74,unit,2.35,163.09
4288,2023-10-10,fresh_produce,Island Fresh Farms,3,case,72.76,223.86
4289,2023-10-10,meat_poultry,Tri-State Meats Co.,53,lb,9.1,481.58
4290,2023-10-10,seafood,North Fork Seafood,24,lb,14.98,352.17
4291,2023-10-10,pasta_dry,DeCecco Imports,2,case,44.94,92.32
4292,2023-10-10,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,194.74
4293,2023-10-10,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,100.28
4294,2023-10-10,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,595.7
4295,2023-10-10,beer_spirits,Republic National Dist.,2,case,149.8,296.46
4296,2023-10-10,bread_pastry,Fresca Bakehouse LI,68,unit,2.35,156.87
4297,2023-10-10,paper_supplies,Restaurant Depot,1,case,58.85,54.97
4298,2023-10-13,fresh_produce,Island Fresh Farms,3,case,72.76,209.5
4299,2023-10-13,meat_poultry,Tri-State Meats Co.,43,lb,9.1,392.97
4300,2023-10-13,seafood,North Fork Seafood,17,lb,14.98,242.01
4301,2023-10-13,bread_pastry,Fresca Bakehouse LI,62,unit,2.35,150.78
4302,2023-10-17,fresh_produce,Island Fresh Farms,3,case,72.76,219.91
4303,2023-10-17,meat_poultry,Tri-State Meats Co.,42,lb,9.1,351.52
4304,2023-10-17,seafood,North Fork Seafood,23,lb,14.98,361.26
4305,2023-10-17,pasta_dry,DeCecco Imports,2,case,44.94,92.13
4306,2023-10-17,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,208.89
4307,2023-10-17,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,96.12
4308,2023-10-17,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,591.58
4309,2023-10-17,beer_spirits,Republic National Dist.,2,case,149.8,298.14
4310,2023-10-17,bread_pastry,Fresca Bakehouse LI,70,unit,2.35,174.98
4311,2023-10-17,paper_supplies,Restaurant Depot,1,case,58.85,64.7
4312,2023-10-20,fresh_produce,Island Fresh Farms,3,case,72.76,229.76
4313,2023-10-20,meat_poultry,Tri-State Meats Co.,43,lb,9.1,400.94
4314,2023-10-20,seafood,North Fork Seafood,23,lb,14.98,333.53
4315,2023-10-20,bread_pastry,Fresca Bakehouse LI,74,unit,2.35,162.84
4316,2023-10-24,fresh_produce,Island Fresh Farms,3,case,72.76,213.95
4317,2023-10-24,meat_poultry,Tri-State Meats Co.,50,lb,9.1,415.17
4318,2023-10-24,seafood,North Fork Seafood,27,lb,14.98,399.63
4319,2023-10-24,pasta_dry,DeCecco Imports,2,case,44.94,93.75
4320,2023-10-24,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,206.46
4321,2023-10-24,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,93.06
4322,2023-10-24,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,605.91
4323,2023-10-24,beer_spirits,Republic National Dist.,2,case,149.8,311.32
4324,2023-10-24,bread_pastry,Fresca Bakehouse LI,56,unit,2.35,126.32
4325,2023-10-24,paper_supplies,Restaurant Depot,1,case,58.85,60.92
4326,2023-10-27,fresh_produce,Island Fresh Farms,3,case,72.76,207.15
4327,2023-10-27,meat_poultry,Tri-State Meats Co.,36,lb,9.1,308.28
4328,2023-10-27,seafood,North Fork Seafood,22,lb,14.98,336.69
4329,2023-10-27,bread_pastry,Fresca Bakehouse LI,73,unit,2.35,167.77
4330,2023-10-31,fresh_produce,Island Fresh Farms,3,case,72.76,240.17
4331,2023-10-31,meat_poultry,Tri-State Meats Co.,41,lb,9.1,346.11
4332,2023-10-31,seafood,North Fork Seafood,23,lb,14.98,344.8
4333,2023-10-31,pasta_dry,DeCecco Imports,2,case,44.94,90.02
4334,2023-10-31,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,211.92
4335,2023-10-31,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,89.67
4336,2023-10-31,wine_inventory,Sherry-Lehmann Wine,4,case,192.6,792.44
4337,2023-10-31,beer_spirits,Republic National Dist.,2,case,149.8,311.87
4338,2023-10-31,bread_pastry,Fresca Bakehouse LI,67,unit,2.35,155.69
4339,2023-10-31,paper_supplies,Restaurant Depot,1,case,58.85,57.64
4340,2023-11-03,fresh_produce,Island Fresh Farms,3,case,72.76,206.52
4341,2023-11-03,meat_poultry,Tri-State Meats Co.,45,lb,9.1,402.18
4342,2023-11-03,seafood,North Fork Seafood,19,lb,14.98,314.49
4343,2023-11-03,bread_pastry,Fresca Bakehouse LI,67,unit,2.35,158.43
4344,2023-11-07,fresh_produce,Island Fresh Farms,3,case,72.76,216.01
4345,2023-11-07,meat_poultry,Tri-State Meats Co.,40,lb,9.1,359.13
4346,2023-11-07,seafood,North Fork Seafood,19,lb,14.98,267.33
4347,2023-11-07,pasta_dry,DeCecco Imports,1,case,44.94,47.29
4348,2023-11-07,dairy_cheese,Murray's Cheese (wholesale),1,case,101.65,99.61
4349,2023-11-07,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,91.29
4350,2023-11-07,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,588.61
4351,2023-11-07,beer_spirits,Republic National Dist.,2,case,149.8,283.96
4352,2023-11-07,bread_pastry,Fresca Bakehouse LI,75,unit,2.35,166.4
4353,2023-11-07,paper_supplies,Restaurant Depot,1,case,58.85,57.84
4354,2023-11-10,fresh_produce,Island Fresh Farms,3,case,72.76,216.16
4355,2023-11-10,meat_poultry,Tri-State Meats Co.,34,lb,9.1,304.6
4356,2023-11-10,seafood,North Fork Seafood,27,lb,14.98,402.39
4357,2023-11-10,bread_pastry,Fresca Bakehouse LI,82,unit,2.35,198.73
4358,2023-11-14,fresh_produce,Island Fresh Farms,2,case,72.76,145.8
4359,2023-11-14,meat_poultry,Tri-State Meats Co.,48,lb,9.1,457.36
4360,2023-11-14,seafood,North Fork Seafood,26,lb,14.98,376.59
4361,2023-11-14,pasta_dry,DeCecco Imports,2,case,44.94,84.53
4362,2023-11-14,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,189.54
4363,2023-11-14,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,87.12
4364,2023-11-14,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,598.0
4365,2023-11-14,beer_spirits,Republic National Dist.,2,case,149.8,280.58
4366,2023-11-14,bread_pastry,Fresca Bakehouse LI,68,unit,2.35,154.76
4367,2023-11-14,paper_supplies,Restaurant Depot,1,case,58.85,60.61
4368,2023-11-17,fresh_produce,Island Fresh Farms,4,case,72.76,299.66
4369,2023-11-17,meat_poultry,Tri-State Meats Co.,42,lb,9.1,386.56
4370,2023-11-17,seafood,North Fork Seafood,28,lb,14.98,450.0
4371,2023-11-17,bread_pastry,Fresca Bakehouse LI,77,unit,2.35,180.75
4372,2023-11-21,fresh_produce,Island Fresh Farms,3,case,72.76,218.47
4373,2023-11-21,meat_poultry,Tri-State Meats Co.,52,lb,9.1,494.97
4374,2023-11-21,seafood,North Fork Seafood,24,lb,14.98,372.16
4375,2023-11-21,pasta_dry,DeCecco Imports,2,case,44.94,91.3
4376,2023-11-21,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,208.3
4377,2023-11-21,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,92.16
4378,2023-11-21,wine_inventory,Sherry-Lehmann Wine,4,case,192.6,788.7
4379,2023-11-21,beer_spirits,Republic National Dist.,2,case,149.8,298.01
4380,2023-11-21,bread_pastry,Fresca Bakehouse LI,66,unit,2.35,142.02
4381,2023-11-21,paper_supplies,Restaurant Depot,1,case,58.85,56.87
4382,2023-11-24,fresh_produce,Island Fresh Farms,3,case,72.76,204.09
4383,2023-11-24,meat_poultry,Tri-State Meats Co.,44,lb,9.1,404.89
4384,2023-11-24,seafood,North Fork Seafood,22,lb,14.98,324.37
4385,2023-11-24,bread_pastry,Fresca Bakehouse LI,61,unit,2.35,145.74
4386,2023-11-28,fresh_produce,Island Fresh Farms,2,case,72.76,160.14
4387,2023-11-28,meat_poultry,Tri-State Meats Co.,51,lb,9.1,489.57
4388,2023-11-28,seafood,North Fork Seafood,20,lb,14.98,288.48
4389,2023-11-28,pasta_dry,DeCecco Imports,2,case,44.94,90.79
4390,2023-11-28,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,210.02
4391,2023-11-28,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,95.47
4392,2023-11-28,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,575.76
4393,2023-11-28,beer_spirits,Republic National Dist.,2,case,149.8,285.82
4394,2023-11-28,bread_pastry,Fresca Bakehouse LI,78,unit,2.35,176.88
4395,2023-11-28,paper_supplies,Restaurant Depot,1,case,58.85,62.6
4396,2023-12-01,fresh_produce,Island Fresh Farms,3,case,72.76,199.79
4397,2023-12-01,meat_poultry,Tri-State Meats Co.,51,lb,9.1,453.57
4398,2023-12-01,seafood,North Fork Seafood,25,lb,14.98,371.38
4399,2023-12-01,bread_pastry,Fresca Bakehouse LI,75,unit,2.35,194.78
4400,2023-12-05,fresh_produce,Island Fresh Farms,3,case,72.76,216.87
4401,2023-12-05,meat_poultry,Tri-State Meats Co.,38,lb,9.1,323.3
4402,2023-12-05,seafood,North Fork Seafood,23,lb,14.98,332.06
4403,2023-12-05,pasta_dry,DeCecco Imports,1,case,44.94,47.48
4404,2023-12-05,dairy_cheese,Murray's Cheese (wholesale),1,case,101.65,98.77
4405,2023-12-05,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,92.19
4406,2023-12-05,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,557.58
4407,2023-12-05,beer_spirits,Republic National Dist.,2,case,149.8,307.89
4408,2023-12-05,bread_pastry,Fresca Bakehouse LI,61,unit,2.35,153.41
4409,2023-12-05,paper_supplies,Restaurant Depot,1,case,58.85,61.15
4410,2023-12-08,fresh_produce,Island Fresh Farms,3,case,72.76,211.82
4411,2023-12-08,meat_poultry,Tri-State Meats Co.,41,lb,9.1,369.17
4412,2023-12-08,seafood,North Fork Seafood,26,lb,14.98,395.89
4413,2023-12-08,bread_pastry,Fresca Bakehouse LI,57,unit,2.35,132.42
4414,2023-12-12,fresh_produce,Island Fresh Farms,2,case,72.76,151.55
4415,2023-12-12,meat_poultry,Tri-State Meats Co.,45,lb,9.1,399.04
4416,2023-12-12,seafood,North Fork Seafood,28,lb,14.98,407.29
4417,2023-12-12,pasta_dry,DeCecco Imports,2,case,44.94,89.48
4418,2023-12-12,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,206.6
4419,2023-12-12,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,97.27
4420,2023-12-12,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,570.86
4421,2023-12-12,beer_spirits,Republic National Dist.,2,case,149.8,286.04
4422,2023-12-12,bread_pastry,Fresca Bakehouse LI,65,unit,2.35,147.24
4423,2023-12-12,paper_supplies,Restaurant Depot,1,case,58.85,55.69
4424,2023-12-15,fresh_produce,Island Fresh Farms,3,case,72.76,217.66
4425,2023-12-15,meat_poultry,Tri-State Meats Co.,36,lb,9.1,314.96
4426,2023-12-15,seafood,North Fork Seafood,23,lb,14.98,312.34
4427,2023-12-15,bread_pastry,Fresca Bakehouse LI,85,unit,2.35,204.78
4428,2023-12-19,fresh_produce,Island Fresh Farms,3,case,72.76,221.92
4429,2023-12-19,meat_poultry,Tri-State Meats Co.,50,lb,9.1,444.62
4430,2023-12-19,seafood,North Fork Seafood,26,lb,14.98,380.37
4431,2023-12-19,pasta_dry,DeCecco Imports,1,case,44.94,46.76
4432,2023-12-19,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,207.4
4433,2023-12-19,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,95.11
4434,2023-12-19,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,558.11
4435,2023-12-19,beer_spirits,Republic National Dist.,2,case,149.8,297.53
4436,2023-12-19,bread_pastry,Fresca Bakehouse LI,74,unit,2.35,172.02
4437,2023-12-19,paper_supplies,Restaurant Depot,1,case,58.85,59.33
4438,2023-12-22,fresh_produce,Island Fresh Farms,3,case,72.76,214.57
4439,2023-12-22,meat_poultry,Tri-State Meats Co.,52,lb,9.1,461.08
4440,2023-12-22,seafood,North Fork Seafood,23,lb,14.98,361.95
4441,2023-12-22,bread_pastry,Fresca Bakehouse LI,69,unit,2.35,160.43
4442,2023-12-26,fresh_produce,Island Fresh Farms,3,case,72.76,219.44
4443,2023-12-26,meat_poultry,Tri-State Meats Co.,41,lb,9.1,382.45
4444,2023-12-26,seafood,North Fork Seafood,24,lb,14.98,363.49
4445,2023-12-26,pasta_dry,DeCecco Imports,1,case,44.94,42.89
4446,2023-12-26,dairy_cheese,Murray's Cheese (wholesale),2,case,101.65,194.8
4447,2023-12-26,olive_oil_pantry,Liuzzi Italian Imports,1,case,94.16,88.16
4448,2023-12-26,wine_inventory,Sherry-Lehmann Wine,3,case,192.6,608.72
4449,2023-12-26,beer_spirits,Republic National Dist.,1,case,149.8,162.09
4450,2023-12-26,bread_pastry,Fresca Bakehouse LI,63,unit,2.35,142.59
4451,2023-12-26,paper_supplies,Restaurant Depot,1,case,58.85,56.11
4452,2023-12-29,fresh_produce,Island Fresh Farms,3,case,72.76,210.52
4453,2023-12-29,meat_poultry,Tri-State Meats Co.,43,lb,9.1,392.26
4454,2023-12-29,seafood,North Fork Seafood,21,lb,14.98,294.89
4455,2023-12-29,bread_pastry,Fresca Bakehouse LI,63,unit,2.35,152.82
4456,2024-01-02,fresh_produce,Island Fresh Farms,3,case,75.48,223.06
4457,2024-01-02,meat_poultry,Tri-State Meats Co.,46,lb,9.44,407.29
4458,2024-01-02,seafood,North Fork Seafood,23,lb,15.54,336.76
4459,2024-01-02,pasta_dry,DeCecco Imports,2,case,46.62,97.06
4460,2024-01-02,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,201.79
4461,2024-01-02,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,105.39
4462,2024-01-02,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,617.12
4463,2024-01-02,beer_spirits,Republic National Dist.,2,case,155.4,298.8
4464,2024-01-02,bread_pastry,Fresca Bakehouse LI,75,unit,2.44,190.57
4465,2024-01-02,paper_supplies,Restaurant Depot,1,case,61.05,63.43
4466,2024-01-05,fresh_produce,Island Fresh Farms,3,case,75.48,217.93
4467,2024-01-05,meat_poultry,Tri-State Meats Co.,46,lb,9.44,432.96
